,invoice_num,total,invoice_name,invoice_date,customer_id,country
404505,528111,315.90999999999997,528111,10/20/10 02:10,16702.0,United Kingdom
404523,528112,310.79999999999995,528112,10/20/10 02:22,17457.0,United Kingdom
404526,528113,389.11999999999995,528113,10/20/10 02:22,16642.0,United Kingdom
404546,528114,267.32000000000005,528114,10/20/10 02:22,14911.0,EIRE
404563,528115,2.95,528115,10/20/10 02:23,13723.0,United Kingdom
404564,528116,520.8,528116,10/20/10 02:25,,United Kingdom
404594,528117,213.76000000000002,528117,10/20/10 02:28,12421.0,Spain
404610,528118,2180.0,528118,10/20/10 02:28,18008.0,United Kingdom
404611,528119,1128.0,528119,10/20/10 02:31,15061.0,United Kingdom
404612,528120,361.5,528120,10/20/10 02:33,15061.0,United Kingdom
404614,528121,285.24,528121,10/20/10 02:34,15061.0,United Kingdom
404620,528122,409.18,528122,10/20/10 02:36,15061.0,United Kingdom
404629,528123,332.40000000000003,528123,10/20/10 02:38,13104.0,United Kingdom
404634,528124,225.8,528124,10/20/10 02:41,13065.0,United Kingdom
404646,528125,442.04999999999995,528125,10/20/10 02:42,16903.0,United Kingdom
404718,528126,340.97999999999985,528126,10/20/10 02:42,16797.0,United Kingdom
404792,528127,0.19,528127,10/20/10 02:42,,United Kingdom
404793,528128,2.95,528128,10/20/10 02:55,,United Kingdom
404794,528129,623.89,528129,10/20/10 02:58,14062.0,United Kingdom
404834,528130,423.0,528130,10/20/10 02:59,13723.0,United Kingdom
404861,528131,241.12,528131,10/20/10 03:02,14878.0,United Kingdom
404881,528132,-6.7,C528132,10/20/10 03:02,17817.0,United Kingdom
404883,528133,12.6,528133,10/20/10 03:08,14878.0,United Kingdom
404884,528134,169.0,528134,10/20/10 03:09,15647.0,United Kingdom
404895,528135,445.43,528135,10/20/10 03:15,12530.0,Germany
404909,528136,100.56,528136,10/20/10 03:16,14624.0,United Kingdom
404916,528137,1291.6799999999998,528137,10/20/10 03:21,17044.0,United Kingdom
404931,528138,360.0,528138,10/20/10 03:24,12931.0,United Kingdom
404932,528139,340.4299999999999,528139,10/20/10 03:25,16372.0,United Kingdom
405001,528140,178.3,528140,10/20/10 03:35,16011.0,United Kingdom
405020,528141,1775.39,528141,10/20/10 03:36,16019.0,United Kingdom
405044,528142,917.7499999999998,528142,10/20/10 03:43,15523.0,United Kingdom
405069,528143,-3.9,C528143,10/20/10 03:45,12694.0,France
405070,528144,-135.84,C528144,10/20/10 03:56,16019.0,United Kingdom
405071,528145,1724.3699999999997,528145,10/20/10 03:56,,United Kingdom
405293,528146,877.6999999999998,528146,10/20/10 04:01,14612.0,United Kingdom
405307,528147,630.7700000000001,528147,10/20/10 04:04,17038.0,United Kingdom
405348,528148,-20.85,C528148,10/20/10 04:07,14911.0,EIRE
405349,528149,-22.5,C528149,10/20/10 04:12,16019.0,United Kingdom
405350,528150,374.7,528150,10/20/10 04:15,13824.0,United Kingdom
405364,528151,45.400000000000006,528151,10/20/10 04:26,14062.0,United Kingdom
405366,528152,143.94,528152,10/20/10 04:27,12387.0,Australia
405375,528153,319.5,528153,10/20/10 04:28,17396.0,United Kingdom
405378,528154,639.3,528154,10/20/10 04:35,12643.0,France
405384,528156,183.32,528156,10/20/10 05:12,17817.0,United Kingdom
405431,528157,231.5,528157,10/20/10 05:20,15189.0,United Kingdom
405440,528158,1736.13,528158,10/20/10 05:33,14031.0,United Kingdom
405464,528159,2255.96,528159,10/21/10 07:48,13081.0,United Kingdom
405561,528160,358.95,528160,10/21/10 08:52,16043.0,United Kingdom
405572,528161,350.00999999999993,528161,10/21/10 09:17,16825.0,United Kingdom
405584,528162,482.5799999999999,528162,10/21/10 09:19,14180.0,United Kingdom
405597,528163,-17.6,C528163,10/21/10 09:33,15750.0,United Kingdom
405598,528164,35.400000000000006,528164,10/21/10 09:43,13368.0,United Kingdom
405599,528165,118.45,528165,10/21/10 09:45,13468.0,United Kingdom
405604,528166,627.0499999999998,528166,10/21/10 09:48,12586.0,Italy
405635,528167,399.7,528167,10/21/10 09:49,18247.0,United Kingdom
405650,528168,10.0,528168,10/21/10 09:49,12415.0,Australia
405651,528169,278.76,528169,10/21/10 09:55,13117.0,United Kingdom
405664,528170,123.2,528170,10/21/10 10:04,13374.0,United Kingdom
405669,528171,-33.9,C528171,10/21/10 10:06,14644.0,United Kingdom
405671,528172,33.9,528172,10/21/10 10:10,14644.0,United Kingdom
405673,528173,-29.9,C528173,10/21/10 10:13,14644.0,United Kingdom
405675,528174,-29.2,C528174,10/21/10 10:14,14388.0,United Kingdom
405678,528175,278.0,528175,10/21/10 10:25,12820.0,United Kingdom
405693,528176,610.0100000000001,528176,10/21/10 10:28,12725.0,Italy
405727,528177,278.57,528177,10/21/10 10:46,17017.0,United Kingdom
405741,528178,323.7,528178,10/21/10 10:47,17017.0,United Kingdom
405745,528179,421.87,528179,10/21/10 10:49,14227.0,United Kingdom
405776,528180,575.8999999999999,528180,10/21/10 10:53,16316.0,United Kingdom
405801,528181,181.11999999999998,528181,10/21/10 10:55,15271.0,United Kingdom
405812,528182,-18.25,C528182,10/21/10 10:58,12511.0,Greece
405816,528183,-47.900000000000006,C528183,10/21/10 11:06,16550.0,United Kingdom
405818,528184,297.62,528184,10/21/10 11:10,15358.0,United Kingdom
405837,528228,-24.32,C528228,10/21/10 11:39,17422.0,United Kingdom
405838,528235,306.75000000000006,528235,10/21/10 11:40,17096.0,United Kingdom
405849,528239,423.40999999999997,528239,10/21/10 11:42,16954.0,United Kingdom
405866,528255,114.48000000000002,528255,10/21/10 11:47,17068.0,United Kingdom
405882,528257,118.35,528257,10/21/10 11:48,14688.0,United Kingdom
405887,528263,185.78999999999996,528263,10/21/10 11:52,16412.0,United Kingdom
405932,528271,1129.1100000000001,528271,10/21/10 11:55,,EIRE
405961,528276,1509.7999999999997,528276,10/21/10 11:56,16992.0,United Kingdom
406020,528304,935.0100000000001,528304,10/21/10 12:05,16550.0,United Kingdom
406082,528305,317.79,528305,10/21/10 12:09,17834.0,United Kingdom
406100,528306,316.75,528306,10/21/10 12:09,16590.0,United Kingdom
406119,528307,1089.34,528307,10/21/10 12:10,,EIRE
406162,528308,106.18,528308,10/21/10 12:11,14527.0,United Kingdom
406172,528309,-10.1,C528309,10/21/10 12:12,14527.0,United Kingdom
406173,528310,1155.6,528310,10/21/10 12:14,14156.0,EIRE
406182,528311,295.20000000000005,528311,10/21/10 12:17,17924.0,United Kingdom
406184,528312,0.0,528312,10/21/10 12:20,,United Kingdom
406185,528313,609.0000000000001,528313,10/21/10 12:22,13047.0,United Kingdom
406216,528314,23.25,528314,10/21/10 12:23,13047.0,United Kingdom
406217,528315,21.3,528315,10/21/10 12:25,,United Kingdom
406222,528316,20.85,528316,10/21/10 12:30,14911.0,EIRE
406223,528317,-10.9,C528317,10/21/10 12:31,14606.0,United Kingdom
406225,528318,385.39000000000004,528318,10/21/10 12:38,16933.0,United Kingdom
406260,528319,177.69,528319,10/21/10 12:43,17483.0,United Kingdom
406267,528320,521.7600000000001,528320,10/21/10 12:52,13386.0,United Kingdom
406280,528321,153.98000000000002,528321,10/21/10 12:53,14606.0,United Kingdom
406311,528322,351.6,528322,10/21/10 12:53,14113.0,United Kingdom
406313,528323,120.0,528323,10/21/10 12:56,15953.0,United Kingdom
406314,528324,130.45,528324,10/21/10 01:02,13092.0,United Kingdom
406320,528325,683.16,528325,10/21/10 01:02,15680.0,United Kingdom
406349,528326,172.38,528326,10/21/10 01:07,13195.0,United Kingdom
406401,528327,178.5,528327,10/21/10 01:20,16065.0,United Kingdom
406410,528328,489.59999999999997,528328,10/21/10 01:20,14045.0,United Kingdom
406411,528329,365.91,528329,10/21/10 01:23,13891.0,United Kingdom
406483,528330,320.87,528330,10/21/10 01:27,13836.0,United Kingdom
406500,528331,2013.7399999999998,528331,10/21/10 01:39,,EIRE
406539,528332,-51.599999999999994,C528332,10/21/10 01:41,15885.0,United Kingdom
406541,528333,257.25,528333,10/21/10 01:43,13534.0,United Kingdom
406550,528334,27.0,528334,10/21/10 01:44,13534.0,United Kingdom
406552,528335,205.25,528335,10/21/10 01:45,12400.0,Australia
406563,528336,696.1900000000003,528336,10/21/10 01:57,15995.0,United Kingdom
406674,528337,545.87,528337,10/21/10 02:02,15255.0,United Kingdom
406706,528338,368.75,528338,10/21/10 02:03,15257.0,United Kingdom
406711,528339,-38.25,C528339,10/21/10 02:04,15255.0,United Kingdom
406713,528340,410.90999999999997,528340,10/21/10 02:05,17673.0,United Kingdom
406754,528341,40.68,528341,10/21/10 02:05,17389.0,United Kingdom
406755,528342,309.09000000000003,528342,10/21/10 02:08,14148.0,United Kingdom
406769,528349,408.18,528349,10/21/10 02:21,13936.0,United Kingdom
406794,528350,17.4,528350,10/21/10 02:26,16422.0,United Kingdom
406795,528351,466.9800000000001,528351,10/21/10 02:29,13166.0,United Kingdom
406823,528352,515.7800000000001,528352,10/21/10 02:29,18243.0,United Kingdom
406849,528353,940.0399999999998,528353,10/21/10 02:29,15251.0,United Kingdom
406861,528354,269.7,528354,10/21/10 02:47,16310.0,United Kingdom
406877,528355,190.02,528355,10/21/10 02:47,,United Kingdom
406887,528356,269.63,528356,10/21/10 02:55,12877.0,United Kingdom
406928,528357,310.74,528357,10/21/10 03:07,14216.0,United Kingdom
406946,528358,-62.650000000000006,C528358,10/21/10 03:08,12471.0,Germany
406949,528359,152.73000000000002,528359,10/21/10 03:32,16167.0,United Kingdom
406960,528360,-36.0,C528360,10/21/10 03:32,12647.0,Germany
406961,528361,35.6,528361,10/21/10 03:33,16167.0,United Kingdom
406963,528362,222.66000000000003,528362,10/21/10 03:35,14000.0,United Kingdom
406971,528363,1379.2500000000002,528363,10/21/10 03:38,14442.0,Channel Islands
407003,528364,25.5,528364,10/21/10 03:39,14442.0,Channel Islands
407004,528365,-6.5,C528365,10/21/10 04:05,13077.0,United Kingdom
407008,528366,300.20000000000005,528366,10/21/10 04:20,14911.0,EIRE
407022,528367,119.81,528367,10/21/10 04:29,13077.0,United Kingdom
407038,528368,162.53,528368,10/21/10 04:30,13581.0,United Kingdom
407061,528369,282.59999999999997,528369,10/21/10 04:33,15159.0,United Kingdom
407067,528370,31.19,528370,10/21/10 04:34,,United Kingdom
407070,528371,0.0,528371,10/21/10 04:51,,United Kingdom
407071,528372,112.76000000000002,528372,10/21/10 04:55,17290.0,United Kingdom
407088,528373,-12.75,C528373,10/21/10 05:13,14853.0,United Kingdom
407089,528374,226.70000000000002,528374,10/21/10 05:22,16540.0,United Kingdom
407126,528375,1377.0,528375,10/21/10 05:29,13093.0,United Kingdom
407129,528376,214.8,528376,10/21/10 05:33,13093.0,United Kingdom
407132,528377,648.2600000000001,528377,10/21/10 05:38,15998.0,United Kingdom
407253,528378,-1.95,C528378,10/21/10 05:42,13021.0,United Kingdom
407254,528379,-22.0,C528379,10/21/10 05:46,16810.0,United Kingdom
407257,528380,-4.95,C528380,10/21/10 05:49,14499.0,United Kingdom
407258,528381,-22.65,C528381,10/21/10 05:51,17646.0,United Kingdom
407261,528382,1681.5800000000002,528382,10/21/10 06:01,,United Kingdom
407445,528383,334.89000000000004,528383,10/21/10 06:21,14686.0,United Kingdom
407516,528384,127.46999999999998,528384,10/21/10 06:27,14686.0,United Kingdom
407544,528385,106.5,528385,10/21/10 06:31,14686.0,United Kingdom
407578,528386,488.59999999999997,528386,10/21/10 06:32,14911.0,EIRE
407598,528387,17.700000000000003,528387,10/21/10 06:36,15645.0,United Kingdom
407599,528388,1377.0,528388,10/21/10 06:37,13093.0,United Kingdom
407602,528389,-8.5,C528389,10/21/10 06:37,16782.0,United Kingdom
407603,528390,436.40000000000003,528390,10/21/10 06:38,13093.0,United Kingdom
407609,528391,12.600000000000001,528391,10/21/10 06:39,13093.0,United Kingdom
407610,528392,-41.25,C528392,10/21/10 06:41,12589.0,France
407612,528393,-76.5,C528393,10/21/10 06:47,14911.0,EIRE
407613,528394,163.20000000000002,528394,10/21/10 07:01,13291.0,United Kingdom
407633,528395,178.78,528395,10/21/10 07:28,14702.0,United Kingdom
407647,528396,110.45,528396,10/22/10 08:24,15637.0,United Kingdom
407654,528397,142.16,528397,10/22/10 08:41,12972.0,United Kingdom
407662,528398,-25.5,C528398,10/22/10 08:46,14553.0,United Kingdom
407663,528399,430.7200000000001,528399,10/22/10 08:51,14156.0,EIRE
407684,528400,60.3,528400,10/22/10 08:52,14156.0,EIRE
407688,528401,-38.25,C528401,10/22/10 08:53,17147.0,United Kingdom
407689,528402,-9.5,C528402,10/22/10 08:58,14907.0,United Kingdom
407691,528403,27.189999999999998,528403,10/22/10 09:00,,United Kingdom
407701,528404,-1.95,C528404,10/22/10 09:05,18223.0,United Kingdom
407702,528405,809.7900000000001,528405,10/22/10 09:06,16777.0,United Kingdom
407751,528406,-76.32000000000001,C528406,10/22/10 09:09,17829.0,United Arab Emirates
407752,528407,386.69999999999993,528407,10/22/10 09:09,17863.0,United Kingdom
407773,528408,409.5,528408,10/22/10 09:10,14440.0,United Kingdom
407788,528409,-12.9,C528409,10/22/10 09:21,13136.0,United Kingdom
407790,528410,-19.9,C528410,10/22/10 09:22,16465.0,United Kingdom
407791,528411,0.0,528411,10/22/10 09:23,,United Kingdom
407792,528412,0.0,528412,10/22/10 09:24,,United Kingdom
407793,528413,-7.95,C528413,10/22/10 09:25,14296.0,United Kingdom
407794,528414,176.20000000000002,528414,10/22/10 09:31,12960.0,United Kingdom
407806,528415,-12.75,C528415,10/22/10 09:31,13093.0,United Kingdom
407807,528416,-14.850000000000001,C528416,10/22/10 09:32,12797.0,Portugal
407808,528417,740.05,528417,10/22/10 09:36,14156.0,EIRE
407834,528418,-780.25,C528418,10/22/10 09:44,14911.0,EIRE
407835,528419,914.7,528419,10/22/10 09:44,12615.0,France
407876,528420,780.25,528420,10/22/10 09:45,14911.0,EIRE
407877,528421,-7.9,C528421,10/22/10 09:45,14314.0,United Kingdom
407878,528422,167.61,528422,10/22/10 09:45,12615.0,France
407888,528423,765.0,528423,10/22/10 09:48,13629.0,United Kingdom
407892,528424,366.4,528424,10/22/10 09:53,12899.0,United Kingdom
407909,528425,-9.76,C528425,10/22/10 09:53,18260.0,United Kingdom
407911,528426,-2.5,C528426,10/22/10 09:55,17429.0,United Kingdom
407912,528427,-9.899999999999999,C528427,10/22/10 09:56,16607.0,United Kingdom
407913,528428,-12.95,C528428,10/22/10 09:58,14051.0,United Kingdom
407915,528429,60.0,528429,10/22/10 10:04,14460.0,United Kingdom
407917,528430,-18.3,C528430,10/22/10 10:06,13927.0,United Kingdom
407920,528431,385.55,528431,10/22/10 10:14,12973.0,United Kingdom
407926,528432,14.850000000000001,528432,10/22/10 10:21,18075.0,United Kingdom
407927,528433,-9.9,C528433,10/22/10 10:24,15900.0,United Kingdom
407928,528434,272.04999999999995,528434,10/22/10 10:29,16161.0,United Kingdom
407950,528435,473.31000000000006,528435,10/22/10 10:29,12418.0,Switzerland
407978,528436,234.0,528436,10/22/10 10:35,13107.0,United Kingdom
407981,528437,-14.850000000000001,C528437,10/22/10 10:35,16975.0,United Kingdom
407982,528438,322.91,528438,10/22/10 10:40,12419.0,Spain
408002,528439,-19.9,C528439,10/22/10 10:41,12553.0,France
408003,528440,132.0,528440,10/22/10 10:44,15900.0,United Kingdom
408020,528441,-7.050000000000001,C528441,10/22/10 10:55,15719.0,United Kingdom
408022,528442,-15.299999999999999,C528442,10/22/10 10:56,15489.0,United Kingdom
408023,528443,456.79999999999995,528443,10/22/10 10:59,16497.0,United Kingdom
408040,528444,31.85,528444,10/22/10 11:00,16497.0,United Kingdom
408042,528445,190.03000000000006,528445,10/22/10 11:00,12748.0,United Kingdom
408074,528446,-22.2,C528446,10/22/10 11:01,14440.0,United Kingdom
408075,528447,57.2,528447,10/22/10 11:07,15805.0,United Kingdom
408078,528448,303.24,528448,10/22/10 11:09,15805.0,United Kingdom
408091,528449,-326.06,C528449,10/22/10 11:12,13703.0,United Kingdom
408127,528450,328.8499999999999,528450,10/22/10 11:19,16226.0,United Kingdom
408145,528451,-331.09,C528451,10/22/10 11:23,12986.0,United Kingdom
408177,528452,179.39999999999998,528452,10/22/10 11:26,14945.0,United Kingdom
408188,528453,0.0,528453,10/22/10 11:30,,United Kingdom
408189,528454,0.0,528454,10/22/10 11:31,,United Kingdom
408190,528455,0.0,528455,10/22/10 11:31,,United Kingdom
408191,528456,0.0,528456,10/22/10 11:31,,United Kingdom
408192,528457,0.0,528457,10/22/10 11:32,,United Kingdom
408193,528458,-15.7,C528458,10/22/10 11:32,13299.0,United Kingdom
408195,528459,0.0,528459,10/22/10 11:32,,United Kingdom
408196,528460,0.0,528460,10/22/10 11:34,,United Kingdom
408197,528461,0.0,528461,10/22/10 11:35,,United Kingdom
408198,528462,0.0,528462,10/22/10 11:35,,United Kingdom
408199,528463,0.0,528463,10/22/10 11:36,,United Kingdom
408200,528464,0.0,528464,10/22/10 11:36,,United Kingdom
408201,528465,0.0,528465,10/22/10 11:36,,United Kingdom
408202,528466,0.0,528466,10/22/10 11:37,,United Kingdom
408203,528467,0.0,528467,10/22/10 11:37,,United Kingdom
408204,528468,0.0,528468,10/22/10 11:38,,United Kingdom
408205,528469,0.0,528469,10/22/10 11:39,,United Kingdom
408206,528470,349.5699999999999,528470,10/22/10 11:40,16392.0,United Kingdom
408278,528471,174.10000000000002,528471,10/22/10 11:41,16053.0,United Kingdom
408288,528472,493.20000000000005,528472,10/22/10 11:42,16053.0,United Kingdom
408300,528473,262.40000000000003,528473,10/22/10 11:43,16709.0,United Kingdom
408305,528474,1033.6,528474,10/22/10 11:45,14866.0,United Kingdom
408309,528475,176.69,528475,10/22/10 11:55,13746.0,United Kingdom
408318,528476,-7.95,C528476,10/22/10 12:01,15296.0,United Kingdom
408319,528477,340.99999999999994,528477,10/22/10 12:02,18022.0,United Kingdom
408423,528478,816.8000000000001,528478,10/22/10 12:03,14290.0,United Kingdom
408432,528480,-1.45,C528480,10/22/10 12:04,17353.0,United Kingdom
408433,528491,-11.899999999999999,C528491,10/22/10 12:09,18065.0,United Kingdom
408435,528492,-6.75,C528492,10/22/10 12:11,17646.0,United Kingdom
408436,528493,45.0,528493,10/22/10 12:13,13266.0,United Kingdom
408437,528494,19.799999999999997,528494,10/22/10 12:19,15314.0,United Kingdom
408438,528504,238.96999999999986,528504,10/22/10 12:22,16428.0,United Kingdom
408493,528505,751.5400000000002,528505,10/22/10 12:26,17428.0,United Kingdom
408506,528507,235.25,528507,10/22/10 12:29,17841.0,United Kingdom
408534,528511,199.85,528511,10/22/10 12:30,18223.0,United Kingdom
408539,528521,0.0,528521,10/22/10 12:32,,United Kingdom
408540,528532,3.5999999999999996,528532,10/22/10 12:35,17841.0,United Kingdom
408541,528534,210.4,528534,10/22/10 12:35,15434.0,United Kingdom
408547,528535,-29.7,C528535,10/22/10 12:35,17757.0,United Kingdom
408549,528571,1087.76,528571,10/22/10 12:59,12621.0,Germany
408575,528572,0.0,528572,10/22/10 01:09,,United Kingdom
408576,528573,0.0,528573,10/22/10 01:10,,United Kingdom
408577,528574,526.96,528574,10/22/10 01:10,13106.0,United Kingdom
408592,528575,263.8,528575,10/22/10 01:11,13018.0,United Kingdom
408603,528576,183.34999999999997,528576,10/22/10 01:13,12369.0,Austria
408612,528577,4874.900000000001,528577,10/22/10 01:13,,United Kingdom
408754,528578,341.86000000000007,528578,10/22/10 01:16,,United Kingdom
408783,528579,2764.0,528579,10/22/10 01:18,12931.0,United Kingdom
408786,528580,764.04,528580,10/22/10 01:18,14309.0,United Kingdom
408816,528581,1391.5100000000002,528581,10/22/10 01:27,18055.0,United Kingdom
408891,528582,131.35,528582,10/22/10 01:31,15311.0,United Kingdom
408899,528583,148.68000000000004,528583,10/22/10 01:35,17757.0,United Kingdom
408916,528584,215.9,528584,10/22/10 01:38,16775.0,United Kingdom
408938,528585,192.57,528585,10/22/10 01:44,17191.0,United Kingdom
408963,528586,453.01000000000005,528586,10/22/10 01:59,17191.0,United Kingdom
409018,528587,-122.39999999999999,C528587,10/22/10 02:03,13316.0,United Kingdom
409019,528588,375.42999999999995,528588,10/22/10 02:03,14080.0,United Kingdom
409049,528589,200.44999999999996,528589,10/22/10 02:04,,United Kingdom
409070,528590,208.80999999999997,528590,10/22/10 02:04,,United Kingdom
409094,528591,277.7399999999999,528591,10/22/10 02:04,,United Kingdom
409126,528592,1311.2,528592,10/22/10 02:06,13316.0,United Kingdom
409133,528593,451.55999999999995,528593,10/22/10 02:23,,United Kingdom
409175,528594,414.4300000000002,528594,10/22/10 02:23,,United Kingdom
409210,528595,1368.4800000000005,528595,10/22/10 02:30,15067.0,United Kingdom
409268,528596,325.68,528596,10/22/10 02:34,13750.0,United Kingdom
409273,528597,163.01999999999998,528597,10/22/10 02:49,13155.0,United Kingdom
409285,528598,272.08,528598,10/22/10 02:53,15750.0,United Kingdom
409302,528599,203.4,528599,10/22/10 02:55,15606.0,United Kingdom
409306,528600,398.52000000000004,528600,10/22/10 02:57,12787.0,Netherlands
409330,528601,392.05,528601,10/22/10 02:58,14870.0,United Kingdom
409343,528602,-183.04999999999998,C528602,10/22/10 03:06,12749.0,United Kingdom
409358,528603,2.55,528603,10/22/10 03:07,,United Kingdom
409359,528604,-3.0,C528604,10/22/10 03:19,12787.0,Netherlands
409360,528605,639.74,528605,10/22/10 03:24,15865.0,United Kingdom
409389,528606,-45.0,C528606,10/22/10 03:29,12748.0,United Kingdom
409390,528607,45.0,528607,10/22/10 03:31,12748.0,United Kingdom
409391,528608,396.59999999999997,528608,10/22/10 03:37,15073.0,United Kingdom
409415,528609,801.6600000000001,528609,10/22/10 03:42,16491.0,United Kingdom
409463,528610,500.35,528610,10/22/10 03:44,14824.0,United Kingdom
409485,528611,3.95,528611,10/22/10 03:54,,United Kingdom
409486,528612,190.57999999999996,528612,10/22/10 03:57,14728.0,United Kingdom
409500,528613,1405.9100000000003,528613,10/22/10 03:57,,United Kingdom
409720,528614,48.199999999999996,528614,10/22/10 04:11,13059.0,United Kingdom
409725,528615,488.0899999999998,528615,10/22/10 04:36,17231.0,United Kingdom
409824,528616,1023.5,528616,10/22/10 05:01,15485.0,United Kingdom
409841,528617,429.68,528617,10/22/10 05:04,13165.0,United Kingdom
409848,528618,390.8499999999998,528618,10/22/10 05:07,13263.0,United Kingdom
409913,528619,328.34999999999997,528619,10/24/10 10:33,17139.0,United Kingdom
409932,528620,529.7800000000001,528620,10/24/10 10:33,17243.0,United Kingdom
409968,528621,586.5799999999999,528621,10/24/10 10:41,14800.0,United Kingdom
410000,528622,327.71999999999997,528622,10/24/10 10:50,17204.0,United Kingdom
410007,528623,111.79999999999998,528623,10/24/10 10:54,16010.0,United Kingdom
410029,528624,119.28,528624,10/24/10 10:56,17358.0,United Kingdom
410049,528625,120.75000000000003,528625,10/24/10 10:56,17843.0,United Kingdom
410076,528626,-79.95,C528626,10/24/10 11:04,14800.0,United Kingdom
410077,528627,547.28,528627,10/24/10 11:14,16746.0,United Kingdom
410119,528628,115.58000000000004,528628,10/24/10 11:17,13241.0,United Kingdom
410161,528629,1872.4399999999994,528629,10/24/10 11:18,13654.0,United Kingdom
410245,528630,352.80000000000007,528630,10/24/10 11:18,17389.0,United Kingdom
410247,528631,442.56,528631,10/24/10 11:19,13941.0,United Kingdom
410253,528632,122.0,528632,10/24/10 11:21,16351.0,United Kingdom
410261,528633,180.64999999999998,528633,10/24/10 11:25,13544.0,United Kingdom
410327,528634,239.61,528634,10/24/10 11:31,16814.0,United Kingdom
410337,528635,299.35999999999996,528635,10/24/10 11:31,17470.0,United Kingdom
410348,528636,264.1,528636,10/24/10 11:35,16693.0,United Kingdom
410381,528637,354.5399999999999,528637,10/24/10 11:39,16979.0,United Kingdom
410392,528638,199.03,528638,10/24/10 11:40,16024.0,United Kingdom
410401,528639,33.93000000000001,528639,10/24/10 11:42,16024.0,United Kingdom
410414,528640,883.49,528640,10/24/10 11:47,13555.0,United Kingdom
410446,528641,224.29999999999998,528641,10/24/10 11:49,12494.0,France
410457,528642,279.37000000000006,528642,10/24/10 11:50,13295.0,United Kingdom
410475,528643,552.8999999999999,528643,10/24/10 11:57,17407.0,United Kingdom
410498,528644,196.48,528644,10/24/10 12:00,14553.0,United Kingdom
410544,528645,370.95000000000005,528645,10/24/10 12:14,15994.0,United Kingdom
410584,528646,503.4,528646,10/24/10 12:24,14532.0,United Kingdom
410605,528647,254.44000000000003,528647,10/24/10 12:36,14277.0,France
410658,528648,168.06999999999996,528648,10/24/10 12:39,16445.0,United Kingdom
410722,528649,338.45,528649,10/24/10 12:40,13327.0,United Kingdom
410737,528657,134.94,528657,10/24/10 12:44,14277.0,France
410765,528659,285.94000000000005,528659,10/24/10 12:44,15723.0,United Kingdom
410785,528667,322.44,528667,10/24/10 12:46,17871.0,United Kingdom
410822,528673,180.69,528673,10/24/10 12:51,15059.0,United Kingdom
410856,528676,363.9800000000001,528676,10/24/10 12:51,14211.0,United Kingdom
410874,528683,166.2,528683,10/24/10 12:54,14211.0,United Kingdom
410878,528693,231.20999999999995,528693,10/24/10 01:00,12748.0,United Kingdom
410927,528694,212.69,528694,10/24/10 01:01,15059.0,United Kingdom
410971,528705,420.6099999999998,528705,10/24/10 01:07,13137.0,United Kingdom
411084,528706,371.1599999999999,528706,10/24/10 01:08,18260.0,United Kingdom
411099,528708,203.54999999999998,528708,10/24/10 01:09,15248.0,United Kingdom
411106,528711,194.73999999999995,528711,10/24/10 01:10,16373.0,United Kingdom
411131,528716,-12.75,C528716,10/24/10 01:12,17377.0,United Kingdom
411132,528725,290.85000000000014,528725,10/24/10 01:17,17377.0,United Kingdom
411159,528726,62.0,528726,10/24/10 01:20,17377.0,United Kingdom
411160,528727,913.6399999999999,528727,10/24/10 01:21,15640.0,United Kingdom
411169,528728,120.95,528728,10/24/10 01:21,17260.0,United Kingdom
411175,528729,151.86,528729,10/24/10 01:24,13333.0,United Kingdom
411181,528730,421.2500000000001,528730,10/24/10 01:28,13574.0,United Kingdom
411284,528731,316.86,528731,10/24/10 01:35,16983.0,United Kingdom
411298,528732,184.45,528732,10/24/10 01:46,13948.0,United Kingdom
411306,528733,1363.5000000000002,528733,10/24/10 01:54,15640.0,United Kingdom
411352,528734,331.3500000000001,528734,10/24/10 01:55,17435.0,United Kingdom
411367,528735,581.3299999999998,528735,10/24/10 01:57,13240.0,United Kingdom
411472,528736,115.19999999999999,528736,10/24/10 02:06,13073.0,United Kingdom
411478,528737,304.09999999999997,528737,10/24/10 02:06,18065.0,United Kingdom
411494,528738,329.76000000000005,528738,10/24/10 02:07,16422.0,United Kingdom
411498,528739,355.45,528739,10/24/10 02:07,16920.0,United Kingdom
411521,528740,519.81,528740,10/24/10 02:08,13977.0,United Kingdom
411534,528741,510.04999999999984,528741,10/24/10 02:08,15665.0,United Kingdom
411591,528742,410.15,528742,10/24/10 02:11,13118.0,United Kingdom
411615,528743,145.35,528743,10/24/10 02:16,17858.0,United Kingdom
411620,528744,199.12999999999994,528744,10/24/10 02:21,18110.0,United Kingdom
411658,528745,234.35999999999999,528745,10/24/10 02:35,14551.0,United Kingdom
411702,528746,267.4,528746,10/24/10 02:37,14243.0,United Kingdom
411719,528747,301.2699999999999,528747,10/24/10 02:40,16770.0,United Kingdom
411783,528748,262.95000000000005,528748,10/24/10 02:42,14551.0,United Kingdom
411799,528749,17.65,528749,10/24/10 02:45,14551.0,United Kingdom
411802,528750,146.71,528750,10/24/10 02:45,14183.0,United Kingdom
411822,528751,4.95,528751,10/24/10 02:49,,United Kingdom
411823,528752,617.3900000000001,528752,10/24/10 02:53,16677.0,United Kingdom
411851,528753,512.88,528753,10/24/10 02:59,16655.0,United Kingdom
411878,528754,289.52000000000004,528754,10/24/10 03:08,15796.0,United Kingdom
